,geoid,oz,LICadj,eligible,k=6,k6silhouette_score,not_picked
30728,24031701704,0,0,0,,,0
30729,24031702302,0,0,0,,,0
30730,24031702602,0,0,0,,,0
30731,24031703209,0,0,0,,,0
30732,24031700204,0,0,0,,,0
30733,24031700304,0,0,0,,,0
30734,24031700704,0,1,1,,,1
30735,24031700816,0,0,0,,,0
30736,24031700903,0,0,1,,,1
30737,24031701101,0,0,0,,,0
30738,24031701410,0,0,0,,,0
30739,24031701505,0,1,1,,,1
30740,24031701701,0,0,0,,,0
30741,24031702800,0,0,0,,,0
30742,24031703202,0,0,0,,,0
30743,24031703301,0,0,1,,,1
30744,24031700608,0,0,0,,,0
30745,24031700706,0,0,1,,,1
30746,24031701202,0,0,0,,,0
30747,24031701206,0,0,0,,,0
30748,24031701212,0,0,0,,,0
30749,24031702000,1,0,1,0.0,0.4247076916524786,0
30750,24031701213,0,0,0,,,0
30751,24031701215,0,0,0,,,0
30752,24031701506,0,0,0,,,0
30753,24031703000,0,0,0,,,0
30754,24031703208,0,0,0,,,0
30755,24031703214,0,0,1,,,1
30756,24031703501,0,0,1,,,1
30757,24031703502,0,0,1,,,1
30758,24031703602,0,0,0,,,0
30759,24031704000,0,0,0,,,0
30760,24031704501,0,0,0,,,0
30761,24031704503,0,0,0,,,0
30762,24031704700,0,0,0,,,0
30763,24031705902,0,0,0,,,0
30764,24031706007,0,0,0,,,0
30765,24031706009,0,0,0,,,0
30766,24031701408,0,0,0,,,0
30767,24003706402,0,0,1,,,1
30768,24005402407,0,0,0,,,0
30769,24005404102,1,0,1,0.0,0.15596525322221494,0
30770,24009861003,1,0,1,1.0,0.057333403403046004,0
30771,24009861004,1,0,1,1.0,0.159941636186457,0
30772,24005404404,0,0,0,,,0
30773,24005404101,0,0,0,,,0
30774,24003702208,0,0,0,,,0
30775,24003751700,0,0,0,,,0
30776,24003751600,0,0,0,,,0
30777,24003751400,0,0,0,,,0
30778,24003751200,0,0,0,,,0
30779,24003751500,0,1,1,,,1
30780,24031701007,0,0,0,,,0
30781,24031701006,0,0,0,,,0
30782,24031701221,0,0,0,,,0
30783,24031700828,0,0,0,,,0
30784,24031700724,1,0,1,1.0,0.08914341462989542,0
30785,24031700723,1,0,1,1.0,0.01248836989297545,0
30786,24031700832,0,0,1,,,1
30787,24031700721,0,0,1,,,1
30788,24031701219,0,0,1,,,1
30789,24015030506,0,0,0,,,0
30790,24015030505,1,0,1,0.0,0.25618997646569247,0
30791,24015030906,1,0,1,0.0,0.33924443738824855,0
30792,24015031302,0,0,0,,,0
30793,24015031301,0,0,0,,,0
30794,24015030905,0,1,1,,,1
30795,24039930101,1,0,1,0.0,0.2970707306142824,0
30796,24039930300,0,0,1,,,1
30797,24039930500,1,0,1,0.0,0.2675138026129684,0
30798,24039930600,1,0,1,0.0,0.14627833178632524,0
30799,24039930102,0,0,1,,,1
30800,24039930200,0,0,1,,,1
30801,24031701508,0,0,1,,,1
30802,24031701420,0,1,1,,,1
30803,24031701423,0,0,1,,,1
30804,24031701602,0,0,1,,,1
30805,24031701601,0,0,1,,,1
30806,24025303204,0,0,0,,,0
30807,24025303803,0,0,0,,,0
30808,24025303203,0,0,0,,,0
30809,24025303801,0,0,0,,,0
30810,24025303802,0,0,0,,,0
30811,24025303605,0,0,0,,,0
30812,24025306500,0,1,1,,,1
30813,24037876100,0,0,0,,,0
30814,24037876200,0,0,0,,,0
30815,24037875400,0,0,0,,,0
30816,24037875500,0,0,0,,,0
30817,24037875600,0,0,0,,,0
30818,24037875000,0,0,0,,,0
30819,24037875100,0,0,0,,,0
30820,24037875700,0,0,0,,,0
30821,24033802407,0,0,1,,,1
30822,24033801003,0,0,0,,,0
30823,24033801408,0,0,1,,,1
30824,24033805906,0,0,1,,,1
30825,24033801312,0,0,0,,,0
30826,24033801212,0,0,0,,,0
30827,24033800108,0,0,1,,,1
30828,24033804801,0,0,1,,,1
30829,24033803526,0,1,1,,,1
30830,24005411309,0,0,0,,,0
30831,24005411308,0,0,0,,,0
30832,24005430104,0,0,1,,,1
30833,24031701218,0,0,0,,,0
30834,24510120202,0,0,1,,,1
30835,24510272007,0,0,1,,,1
30836,24510272005,0,0,1,,,1
30837,24510120201,0,0,1,,,1
30838,24510272004,0,0,1,,,1
30839,24510272006,0,0,1,,,1
30840,25027728100,0,0,0,,,0
30841,25027729200,0,0,0,,,0
30842,25027730700,0,0,0,,,0
30843,25027744200,0,0,0,,,0
30844,25027709701,0,1,1,,,1
30845,25027735100,0,0,0,,,0
30846,25027754300,0,0,1,,,1
30847,25027730802,0,0,0,,,0
30848,25027717100,0,0,0,,,0
30849,25027732600,0,0,1,,,1
30850,25027724100,0,1,1,,,1
30851,25027730401,0,0,1,,,1
30852,25027732002,0,0,1,,,1
30853,25027744101,0,0,0,,,0
30854,25027759100,0,0,0,,,0
30855,25027707200,1,0,1,4.0,0.13321210885942258,0
30856,25027730402,0,0,1,,,1
30857,25027739100,0,0,0,,,0
30858,25015821400,0,1,1,,,1
30859,25015820900,0,1,1,,,1
30860,25015821700,0,0,0,,,0
30861,25015821901,0,0,0,,,0
30862,25015820202,0,1,1,,,1
30863,25013800202,0,0,1,,,1
30864,25013811200,0,1,1,,,1
30865,25013813000,0,0,0,,,0
30866,25013813207,1,0,1,1.0,-0.09426543389602421,0
30867,25013800800,0,0,1,,,1
30868,25013801102,0,0,1,,,1
30869,25013810403,1,0,1,0.0,0.3233243217053411,0
30870,25013810404,0,0,0,,,0
30871,25013810700,0,0,1,,,1
30872,25013810901,0,0,1,,,1
30873,25013812902,0,0,0,,,0
30874,25013813403,0,0,0,,,0
30875,25013800201,0,0,1,,,1
30876,25013800600,1,0,1,0.0,0.3747862096167004,0
30877,25013800700,0,0,1,,,1
30878,25013801402,0,0,1,,,1
30879,25013801501,0,0,1,,,1
30880,25013801605,0,0,1,,,1
30881,25013811102,0,0,1,,,1
30882,25013802601,0,0,1,,,1
30883,25013810412,0,0,0,,,0
30884,25013810602,0,0,0,,,0
30885,25013811302,0,1,1,,,1
30886,25013811900,0,0,0,,,0
30887,25013813204,0,0,0,,,0
30888,25013813401,0,0,0,,,0
30889,25013813404,0,0,0,,,0
30890,25013811000,0,0,1,,,1
30891,25013801602,0,0,1,,,1
30892,25013813206,0,1,1,,,1
30893,25013802500,0,0,1,,,1
30894,25013812300,1,0,1,1.0,0.04432094227532297,0
30895,25013813601,0,0,0,,,0
30896,25013801101,1,0,1,1.0,0.16101943931608864,0
30897,25015820500,0,0,1,,,1
30898,25015821601,0,0,0,,,0
30899,25015822200,0,0,0,,,0
30900,25015822401,0,0,0,,,0
30901,25015822500,0,0,0,,,0
30902,25015822700,0,1,1,,,1
30903,25015820203,0,1,1,,,1
30904,25015821000,0,0,0,,,0
30905,25015821200,0,0,0,,,0
30906,25015820204,0,1,1,,,1
30907,25015820802,0,0,0,,,0
30908,25015820801,0,0,1,,,1
30909,25015821100,1,0,1,0.0,0.27093415493764944,0
30910,25015821300,0,1,1,,,1
30911,25015820102,1,0,1,0.0,0.3355430258998588,0
30912,25015820400,0,0,1,,,1
30913,25015820700,0,0,1,,,1
30914,25015821602,1,0,1,0.0,0.30305765616594366,0
30915,25015822000,0,0,1,,,1
30916,25015822402,1,0,1,0.0,0.2223232611763226,0
30917,25015820101,0,0,0,,,0
30918,25015820600,0,0,1,,,1
30919,25015822300,0,0,1,,,1
30920,25015820300,1,0,1,1.0,-0.08024946356009664,0
30921,25015821500,0,0,0,,,0
30922,25019950400,0,0,0,,,0
30923,25019950500,0,0,0,,,0
30924,25019950100,0,0,0,,,0
30925,25019950200,0,0,0,,,0
30926,25013811700,1,0,1,0.0,0.35478062986907055,0
30927,25013810414,0,0,0,,,0
30928,25013812901,0,0,1,,,1
30929,25013801800,1,0,1,0.0,0.3466148873789938,0
30930,25023500101,0,0,0,,,0
30931,25023501101,0,0,0,,,0
30932,25023502200,1,0,1,0.0,0.23202871752738263,0
30933,25023511100,0,0,1,,,1
30934,25023511301,0,0,1,,,1
30935,25023520100,0,1,1,,,1
30936,25023501102,0,0,0,,,0
30937,25023505101,0,0,0,,,0
30938,25023506101,0,0,0,,,0
30939,25023506204,0,0,0,,,0
30940,25023507101,0,0,0,,,0
30941,25023507103,0,0,0,,,0
30942,25023508101,0,0,0,,,0
30943,25023510200,0,0,1,,,1
30944,25023523202,0,0,0,,,0
30945,25023526100,0,0,0,,,0
30946,25023530300,0,1,1,,,1
30947,25023510900,1,0,1,1.0,-0.11617228653021108,0
30948,25023511500,0,0,1,,,1
30949,25023511701,0,0,1,,,1
30950,25023504101,0,0,0,,,0
30951,25023504102,0,0,0,,,0
30952,25023510300,0,0,1,,,1
30953,25023510502,0,0,1,,,1
30954,25023510503,1,0,1,0.0,0.33304505692902336,0
30955,25023530500,0,0,1,,,1
30956,25023543100,0,0,0,,,0
30957,25023502102,0,0,0,,,0
30958,25023510100,0,0,1,,,1
30959,25023510501,0,0,1,,,1
30960,25023506203,0,0,0,,,0
30961,25023508200,0,0,0,,,0
30962,25023510700,1,0,1,1.0,0.04768098497514198,0
30963,25023511200,0,0,1,,,1
30964,25023511600,0,0,1,,,1
30965,25023511702,0,1,1,,,1
30966,25023524101,0,0,0,,,0
30967,25023541100,0,0,0,,,0
30968,25023542200,0,0,0,,,0
30969,25023520201,0,0,1,,,1
30970,25023521102,0,0,0,,,0
30971,25023521201,0,0,0,,,0
30972,25023522102,0,0,0,,,0
30973,25023523100,0,0,0,,,0
30974,25023524102,0,0,0,,,0
30975,25023525101,0,0,0,,,0
30976,25023525300,0,0,0,,,0
30977,25023530400,0,0,0,,,0
30978,25023545400,1,0,1,3.0,0.18712179125327572,0
30979,25023530600,0,0,0,,,0
30980,25023542300,0,0,1,,,1
30981,25023544200,0,0,1,,,1
30982,25023503102,0,0,0,,,0
30983,25023511000,1,0,1,1.0,-0.024618080982840247,0
30984,25017321500,0,0,0,,,0
30985,25017317202,0,0,0,,,0
30986,25017322100,0,0,0,,,0
30987,25017330200,0,0,0,,,0
30988,25017327102,0,0,1,,,1
30989,25017328100,0,0,0,,,0
30990,25017331101,0,0,0,,,0
30991,25017333200,0,0,0,,,0
30992,25017331200,0,0,0,,,0
30993,25017332200,0,0,0,,,0
30994,25017300100,0,0,0,,,0
30995,25017310500,0,0,1,,,1
30996,25017310602,0,0,1,,,1
30997,25017310700,0,0,1,,,1
30998,25017311200,0,0,1,,,1
30999,25017314302,0,0,0,,,0
31000,25017316202,0,0,0,,,0
31001,25017316400,0,0,0,,,0
31002,25017323100,0,0,0,,,0
31003,25017333400,0,0,0,,,0
31004,25017334100,0,0,0,,,0
31005,25017367100,0,0,0,,,0
31006,25017334300,0,0,0,,,0
31007,25017337102,0,0,0,,,0
31008,25017358700,0,0,0,,,0
31009,25017368200,0,0,0,,,0
31010,25017368901,0,0,0,,,0
31011,25017370300,0,0,0,,,0
31012,25017374100,0,0,0,,,0
31013,25017382400,0,0,0,,,0
31014,25017383901,0,0,0,,,0
31015,25017383902,0,0,0,,,0
31016,25017333600,0,0,0,,,0
31017,25017336200,0,0,0,,,0
31018,25017337101,0,0,0,,,0
31019,25017339200,0,1,1,,,1
31020,25017340000,0,0,1,,,1
31021,25017341200,1,0,1,3.0,0.14871000824643318,0
31022,25017350200,0,1,1,,,1
31023,25017350400,0,0,0,,,0
31024,25017351000,0,0,1,,,1
31025,25017353000,0,0,0,,,0
31026,25017353700,0,0,0,,,0
31027,25017353900,0,0,1,,,1
31028,25017354000,0,0,0,,,0
31029,25017354600,0,0,0,,,0
31030,25017356300,0,0,0,,,0
31031,25017363201,0,0,0,,,0
31032,25017364102,0,0,0,,,0
31033,25017365201,0,0,0,,,0
31034,25017366100,0,0,0,,,0
31035,25017368500,0,0,1,,,1
31036,25017368800,0,1,1,,,1
31037,25017368902,0,0,1,,,1
31038,25017373200,0,0,0,,,0
31039,25017374300,0,0,0,,,0
31040,25017387201,0,0,0,,,0
31041,25017388100,0,0,0,,,0
31042,25017362100,0,0,0,,,0
31043,25017359300,0,0,0,,,0
31044,25017361100,0,0,0,,,0
31045,25017361300,0,0,0,,,0
31046,25017363202,0,0,0,,,0
31047,25017364101,0,0,0,,,0
31048,25017368102,0,0,0,,,0
31049,25017373500,0,0,0,,,0
31050,25017373800,0,0,0,,,0
31051,25017374500,0,0,0,,,0
31052,25017373600,0,0,0,,,0
31053,25017374000,0,0,0,,,0
31054,25017374400,0,0,0,,,0
31055,25017374700,0,0,0,,,0
31056,25017383300,0,0,1,,,1
31057,25017383502,0,0,0,,,0
31058,25017353800,0,0,1,,,1
31059,25017354100,0,0,0,,,0
31060,25017358600,0,0,0,,,0
31061,25017359100,0,0,0,,,0
31062,25017365100,0,0,0,,,0
31063,25017367200,0,0,0,,,0
31064,25017373900,0,0,0,,,0
31065,25017382100,0,0,0,,,0
31066,25017382200,0,0,0,,,0
31067,25017382500,0,0,0,,,0
31068,25017383501,0,0,1,,,1
31069,25017338500,0,0,0,,,0
31070,25017341600,0,0,1,,,1
31071,25017341700,0,0,0,,,0
31072,25017341800,0,0,1,,,1
31073,25017351500,1,0,1,1.0,0.161322814976881,0
31074,25017354200,0,0,0,,,0
31075,25017354900,1,0,1,0.0,0.24015514494243942,0
31076,25017355000,0,0,0,,,0
31077,25017357500,0,0,0,,,0
31078,25017357600,0,0,0,,,0
31079,25017358300,0,0,0,,,0
31080,25017358400,0,0,0,,,0
31081,25017363102,0,0,0,,,0
31082,25017368700,0,0,1,,,1
31083,25017370101,0,0,0,,,0
31084,25017370400,0,0,0,,,0
31085,25017387202,0,0,0,,,0
31086,25017383600,0,1,1,,,1
31087,25017383700,0,0,0,,,0
31088,25017341300,1,0,1,0.0,0.3853364444549912,0
31089,25017341500,0,0,1,,,1
31090,25017342400,1,0,1,0.0,0.3549641918354592,0
31091,25017350300,0,1,1,,,1
31092,25025020200,0,0,0,,,0
31093,25025030300,0,0,0,,,0
31094,25025061000,1,0,1,0.0,0.3650287336282985,0
31095,25025061200,0,1,1,,,1
31096,25025090100,0,0,1,,,1
31097,25025090200,0,0,1,,,1
31098,25025090700,0,0,1,,,1
31099,25025091200,0,0,1,,,1
31100,25025100300,0,0,1,,,1
31101,25025101101,0,0,1,,,1
31102,25025130300,0,0,0,,,0
31103,25025140102,0,0,0,,,0
31104,25025140300,0,0,1,,,1
31105,25025180400,0,0,0,,,0
31106,25025080100,0,0,1,,,1
31107,25017368400,0,1,1,,,1
31108,25017369100,0,0,0,,,0
31109,25017373400,0,0,0,,,0
31110,25017368101,0,0,0,,,0
31111,25017383200,0,0,1,,,1
31112,25017387100,0,0,0,,,0
31113,25017358100,0,0,0,,,0
31114,25017354300,0,0,0,,,0
31115,25017354700,0,0,0,,,0
31116,25017354800,0,0,0,,,0
31117,25017358500,0,0,0,,,0
31118,25017369000,0,0,0,,,0
31119,25017370102,0,0,0,,,0
31120,25017354500,0,0,0,,,0
31121,25017332400,0,0,0,,,0
31122,25017339100,0,1,1,,,1
31123,25017311500,0,0,1,,,1
31124,25017321200,1,0,1,1.0,0.0938634054955246,0
31125,25017337202,0,0,0,,,0
31126,25017322200,0,0,0,,,0
31127,25017311800,1,0,1,1.0,0.20953173122021768,0
31128,25017318400,0,0,0,,,0
31129,25017368600,0,1,1,,,1
31130,25017383400,0,0,1,,,1
31131,25017350600,0,1,1,,,1
31132,25017354400,0,0,0,,,0
31133,25021420302,0,0,1,,,1
31134,25021417602,0,0,1,,,1
31135,25021418200,0,0,0,,,0
31136,25021419400,0,0,0,,,0
31137,25021440100,0,0,0,,,0
31138,25017374800,0,0,0,,,0
31139,25017356500,0,0,0,,,0
31140,25017360200,0,0,0,,,0
31141,25017382300,0,0,0,,,0
31142,25017301102,0,0,0,,,0
31143,25017312000,0,0,1,,,1
31144,25017316101,0,0,0,,,0
31145,25017335200,0,0,0,,,0
31146,25017353500,0,0,0,,,0
31147,25017338300,0,0,0,,,0
31148,25017311300,0,0,1,,,1
31149,25017322300,0,0,0,,,0
31150,25017336100,0,0,0,,,0
31151,25017352600,0,0,1,,,1
31152,25003900300,0,0,1,,,1
31153,25003900400,0,0,1,,,1
31154,25003900500,0,0,0,,,0
31155,25003900600,0,0,1,,,1
31156,25003923100,0,1,1,,,1
31157,25003924100,0,0,0,,,0
31158,25003900100,1,0,1,0.0,0.3954670114454012,0
31159,25003900700,0,0,1,,,1
31160,25003914100,0,0,0,,,0
31161,25003926100,0,0,0,,,0
31162,25003921400,1,0,1,0.0,0.31585823435395494,0
31163,25003911100,0,0,0,,,0
31164,25003922100,1,0,1,0.0,0.42219638124198644,0
31165,25003922300,1,0,1,1.0,0.11608679514932377,0
31166,25003931100,0,0,1,,,1
31167,25003931300,0,0,1,,,1
31168,25021419100,0,0,0,,,0
31169,25003931400,0,0,0,,,0
31170,25003933200,0,0,0,,,0
31171,25003933400,0,0,0,,,0
31172,25021420201,0,1,1,,,1
31173,25021442103,0,0,0,,,0
31174,25021456401,0,0,0,,,0
31175,25021456402,0,0,0,,,0
31176,25021403300,0,0,0,,,0
31177,25021404100,0,0,0,,,0
31178,25021414100,0,0,0,,,0
31179,25021415101,0,0,0,,,0
31180,25021416200,0,0,0,,,0
31181,25021419500,0,0,0,,,0
31182,25021419600,0,0,0,,,0
31183,25021422100,0,0,0,,,0
31184,25021422200,0,0,0,,,0
31185,25021456101,0,0,0,,,0
31186,25021400200,0,0,1,,,1
31187,25021411100,0,0,0,,,0
31188,25021411200,0,0,0,,,0
31189,25021412200,0,0,0,,,0
31190,25021417200,0,0,0,,,0
31191,25021417601,0,1,1,,,1
31192,25021419300,0,0,1,,,1
31193,25021419700,0,0,0,,,0
31194,25021420100,0,0,1,,,1
31195,25021420202,1,1,1,0.0,0.23534881930595825,0
31196,25021422302,0,0,0,,,0
31197,25021422400,0,0,0,,,0
31198,25021422501,0,0,1,,,1
31199,25021422502,1,0,1,0.0,0.23337112210465827,0
31200,25021456200,0,1,1,,,1
31201,25021400400,0,0,0,,,0
31202,25021403100,0,0,0,,,0
31203,25021403500,0,0,0,,,0
31204,25021404202,0,0,0,,,0
31205,25003934200,0,0,0,,,0
31206,25003900800,0,0,0,,,0
31207,25003913100,0,0,0,,,0
31208,25003922200,0,0,1,,,1
31209,25003932300,0,0,1,,,1
31210,25003933300,0,0,0,,,0
31211,25003900900,0,0,1,,,1
31212,25025120400,0,1,1,,,1
31213,25025120700,0,0,0,,,0
31214,25025140201,0,0,0,,,0
31215,25025000402,0,0,1,,,1
31216,25025000601,0,0,1,,,1
31217,25025030200,0,0,0,,,0
31218,25025030500,0,0,0,,,0
31219,25025040200,1,0,1,0.0,0.2960444285973643,0
31220,25025050200,0,0,1,,,1
31221,25025050300,0,0,1,,,1
31222,25025050600,0,0,1,,,1
31223,25025070300,0,0,0,,,0
31224,25025070500,0,0,0,,,0
31225,25025070800,0,0,1,,,1
31226,25025080900,0,0,1,,,1
31227,25025081400,0,0,1,,,1
31228,25025081800,0,0,1,,,1
31229,25025090300,0,0,1,,,1
31230,25025092300,0,0,1,,,1
31231,25025160400,1,0,1,0.0,0.29059262811798375,0
31232,25025160200,1,0,1,1.0,-0.049290264439397595,0
31233,25025170400,0,0,1,,,1
31234,25025000502,0,0,1,,,1
31235,25025040600,0,0,0,,,0
31236,25025051200,0,0,1,,,1
31237,25025060800,0,0,1,,,1
31238,25025070200,0,0,1,,,1
31239,25025082000,0,0,1,,,1
31240,25025070600,0,0,0,,,0
31241,25025081300,0,0,1,,,1
31242,25025081900,0,0,1,,,1
31243,25025091100,0,0,1,,,1
31244,25025100400,0,0,1,,,1
31245,25025000302,0,1,1,,,1
31246,25025000701,0,0,1,,,1
31247,25025010500,0,0,1,,,1
31248,25025030400,0,0,1,,,1
31249,25025050500,0,0,1,,,1
31250,25025070700,0,0,0,,,0
31251,25025081200,1,0,1,0.0,0.3938078473530428,0
31252,25025081700,0,0,1,,,1
31253,25025091900,0,0,1,,,1
31254,25025100200,0,0,1,,,1
31255,25025101002,0,0,1,,,1
31256,25025110502,0,0,0,,,0
31257,25025110601,0,0,0,,,0
31258,25025130402,0,0,0,,,0
31259,25025140400,0,0,1,,,1
31260,25025000201,0,0,1,,,1
31261,25025000100,0,0,1,,,1
31262,25025000202,0,0,1,,,1
31263,25025000301,0,1,1,,,1
31264,25025000802,0,0,1,,,1
31265,25025010600,0,0,0,,,0
31266,25025040100,0,0,0,,,0
31267,25025040300,1,0,1,1.0,-0.016870155209684726,0
31268,25025050400,0,0,1,,,1
31269,25025051000,0,0,1,,,1
31270,25025060400,0,0,0,,,0
31271,25025060700,1,0,1,0.0,0.3087042233422991,0
31272,25025081500,0,0,1,,,1
31273,25025090600,0,0,1,,,1
31274,25025091500,0,0,1,,,1
31275,25025170200,0,0,1,,,1
31276,25025170800,0,0,1,,,1
31277,25025120600,0,0,0,,,0
31278,25025130100,0,0,0,,,0
31279,25025140202,0,0,1,,,1
31280,25025160300,0,0,0,,,0
31281,25025170100,0,0,1,,,1
31282,25025170300,0,0,1,,,1
31283,25025180200,0,0,0,,,0
31284,25025110501,0,0,0,,,0
31285,25025180500,1,0,1,0.0,0.3748732480772921,0
31286,25025092200,0,0,0,,,0
31287,25025091300,0,0,1,,,1
31288,25025091700,0,0,1,,,1
31289,25025100800,0,1,1,,,1
31290,25025000401,0,0,1,,,1
31291,25025010300,0,0,1,,,1
31292,25025050700,0,0,1,,,1
31293,25025080300,0,0,1,,,1
31294,25025080500,1,0,1,0.0,0.16634629451067334,0
31295,25025081100,0,0,1,,,1
31296,25025091600,0,0,1,,,1
31297,25025100500,0,0,1,,,1
31298,25025100900,0,0,1,,,1
31299,25025110401,0,0,1,,,1
31300,25025091800,0,0,1,,,1
31301,25025092000,0,0,1,,,1
31302,25025100100,0,0,1,,,1
31303,25025100601,0,0,1,,,1
31304,25025100700,0,0,0,,,0
31305,25025101102,0,0,1,,,1
31306,25025130200,0,0,0,,,0
31307,25025060600,0,1,1,,,1
31308,25025070900,0,0,1,,,1
31309,25025092400,0,0,1,,,1
31310,25025030100,0,0,0,,,0
31311,25025000602,0,0,1,,,1
31312,25025082100,0,0,1,,,1
31313,25025060200,0,0,0,,,0
31314,25025090400,0,0,1,,,1
31315,25025120500,0,0,1,,,1
31316,25003932200,0,1,1,,,1
31317,25003912100,0,0,1,,,1
31318,25003935100,0,0,0,,,0
31319,25003901100,0,0,0,,,0
31320,25003920101,0,0,0,,,0
31321,25003920102,0,0,0,,,0
31322,25003921500,0,0,1,,,1
31323,25003934300,0,0,0,,,0
31324,25003921300,0,0,1,,,1
31325,25003900200,1,0,1,2.0,0.06781683525399287,0
31326,25003925100,0,0,0,,,0
31327,25005600100,0,0,0,,,0
31328,25005613100,0,0,0,,,0
31329,25005613300,0,0,0,,,0
31330,25005616100,0,0,0,,,0
31331,25005640500,0,0,1,,,1
31332,25005641300,0,0,1,,,1
31333,25005641500,0,0,1,,,1
31334,25005642100,0,0,1,,,1
31335,25005642300,0,0,0,,,0
31336,25005644102,0,0,0,,,0
31337,25005650102,0,0,1,,,1
31338,25005650800,0,0,1,,,1
31339,25005651200,1,0,1,0.0,0.08853982308891428,0
31340,25021410300,0,0,0,,,0
31341,25005651600,0,0,1,,,1
31342,25021406101,0,0,0,,,0
31343,25021407100,0,0,0,,,0
31344,25021421100,0,0,1,,,1
31345,25021421200,0,1,1,,,1
31346,25021442102,0,0,0,,,0
31347,25021443102,0,0,0,,,0
31348,25021401000,0,0,0,,,0
31349,25021406102,0,0,0,,,0
31350,25021422301,0,0,0,,,0
31351,25021402300,0,0,0,,,0
31352,25021417300,0,0,0,,,0
31353,25021419800,0,0,0,,,0
31354,25021417502,0,0,1,,,1
31355,25021423100,0,0,0,,,0
31356,25021404302,0,0,0,,,0
31357,25027761100,0,0,1,,,1
31358,25027733102,0,0,0,,,0
31359,25027737100,0,0,0,,,0
31360,25027737200,0,0,1,,,1
31361,25027732203,0,0,1,,,1
31362,25027740102,0,0,0,,,0
31363,25027749100,0,0,0,,,0
31364,25027753200,0,0,0,,,0
31365,25027755200,0,0,0,,,0
31366,25027757200,0,0,1,,,1
31367,25027703100,1,0,1,0.0,0.37834618462022,0
31368,25027703200,1,0,1,0.0,0.19451009907411504,0
31369,25027705100,0,0,0,,,0
31370,25027707400,0,0,1,,,1
31371,25027710600,1,0,1,5.0,-0.13436896679279411,0
31372,25027715100,0,0,0,,,0
31373,25005652200,0,0,0,,,0
31374,25005652700,0,0,1,,,1
31375,25005653301,0,0,0,,,0
31376,25005631600,0,0,1,,,1
31377,25005631700,0,0,0,,,0
31378,25005631800,0,0,0,,,0
31379,25005641400,0,0,1,,,1
31380,25005641600,0,0,1,,,1
31381,25005642000,1,0,1,0.0,0.32756378543686815,0
31382,25005650300,0,0,1,,,1
31383,25005651800,1,0,1,0.0,0.3826540654514496,0
31384,25005600202,0,0,0,,,0
31385,25005610202,0,0,0,,,0
31386,25005613700,0,0,1,,,1
31387,25005617101,0,0,0,,,0
31388,25005630400,0,0,0,,,0
31389,25005633100,0,0,0,,,0
31390,25005633200,0,0,0,,,0
31391,25005640200,0,0,1,,,1
31392,25005640700,0,0,1,,,1
31393,25005641000,0,0,1,,,1
31394,25005641200,1,0,1,0.0,0.36101260094050036,0
31395,25005645101,0,1,1,,,1
31396,25005645103,0,0,0,,,0
31397,25005650400,0,0,1,,,1
31398,25005652000,0,0,1,,,1
31399,25005652100,0,0,1,,,1
31400,25005652300,0,0,1,,,1
31401,25005612100,0,0,0,,,0
31402,25005613400,0,0,0,,,0
31403,25005614102,0,0,0,,,0
31404,25005641800,0,1,1,,,1
31405,25027718100,0,0,0,,,0
31406,25027728300,0,0,0,,,0
31407,25027731102,0,0,1,,,1
31408,25027731300,1,0,1,0.0,0.2466728131200636,0
31409,25027731500,0,0,1,,,1
31410,25027746100,0,0,0,,,0
31411,25027732400,0,0,1,,,1
31412,25027732902,0,0,1,,,1
31413,25027739200,0,0,0,,,0
31414,25027745100,0,0,0,,,0
31415,25027748100,0,0,0,,,0
31416,25027752100,0,0,0,,,0
31417,25027707300,1,0,1,0.0,0.29554079902239994,0
31418,25027712101,0,0,0,,,0
31419,25027727100,0,0,0,,,0
31420,25027728200,0,0,0,,,0
31421,25027730901,0,0,0,,,0
31422,25027731700,1,0,1,1.0,0.17297637128926663,0
31423,25027732201,0,0,0,,,0
31424,25027740101,0,0,0,,,0
31425,25027744102,0,0,0,,,0
31426,25027753100,0,0,0,,,0
31427,25027756102,0,0,0,,,0
31428,25027757300,1,0,1,0.0,0.39153960432020374,0
31429,25027712102,0,0,0,,,0
31430,25027720100,0,0,0,,,0
31431,25027729100,0,0,0,,,0
31432,25027710200,0,0,1,,,1
31433,25027710500,0,0,1,,,1
31434,25005642200,0,0,1,,,1
31435,25027731101,0,0,1,,,1
31436,25027733000,0,0,1,,,1
31437,25027730801,0,0,0,,,0
31438,25005642500,0,0,0,,,0
31439,25005650500,0,0,1,,,1
31440,25005651001,0,1,1,,,1
31441,25005651100,0,0,1,,,1
31442,25005651400,0,0,1,,,1
31443,25005652500,0,0,1,,,1
31444,25005652800,0,0,1,,,1
31445,25005653101,0,0,1,,,1
31446,25005655300,1,0,1,0.0,0.3923133205705844,0
31447,25005655400,0,0,0,,,0
31448,25005650600,0,0,1,,,1
31449,25005650700,0,0,1,,,1
31450,25005651500,0,0,1,,,1
31451,25005631100,0,0,0,,,0
31452,25005631200,0,0,0,,,0
31453,25005632200,0,0,0,,,0
31454,25005640400,0,0,1,,,1
31455,25005642400,0,0,1,,,1
31456,25005654200,0,0,1,,,1
31457,25005651700,0,0,1,,,1
31458,25005652600,0,0,1,,,1
31459,25005655100,0,0,0,,,0
31460,25005613600,0,0,1,,,1
31461,25005613800,1,0,1,0.0,0.31824477450770544,0
31462,25005614101,0,1,1,,,1
